label,x,y,plot_type,plot_num
Turkey_historical,0.0,4165.75029139227,path,0
Turkey_historical,4.213989801511109,4165.75029139227,path,0
Turkey_historical,4.719372893825391,4165.75029139227,path,0
Turkey_historical,5.285366495900652,4165.75029139227,path,0
Turkey_historical,5.919239616038407,4165.75029139227,path,0
Turkey_historical,6.62913303349043,4165.75029139227,path,0
Turkey_historical,7.424163849802985,4165.75029139227,path,0
Turkey_historical,8.314542578986403,4165.75029139227,path,0
Turkey_historical,9.311704280289076,4165.75029139227,path,0
Turkey_historical,10.428455417703102,4165.75029139227,path,0
Turkey_historical,11.679138332305886,4165.75029139227,path,0
Turkey_historical,13.079815439742276,4165.75029139227,path,0
Turkey_historical,14.648475518479685,4165.75029139227,path,0
Turkey_historical,16.40526473817942,4165.75029139227,path,0
Turkey_historical,18.372745395261813,4165.75029139227,path,0
Turkey_historical,20.57618567858442,4165.75029139227,path,0
Turkey_historical,23.04388418666978,4165.75029139227,path,0
Turkey_historical,25.80753336422953,4165.75029139227,path,0
Turkey_historical,28.90262652557068,4165.75029139227,path,0
Turkey_historical,32.36891369225052,4165.75029139227,path,0
Turkey_historical,36.25091209926552,4165.75029139227,path,0
Turkey_historical,40.59847792616202,4165.75029139227,path,0
Turkey_historical,45.46744659576326,4165.75029139227,path,0
Turkey_historical,50.92034986381612,4165.75029139227,path,0
Turkey_historical,57.02721890907874,4165.75029139227,path,0
Turkey_historical,63.86648373786852,4165.75029139227,path,0
Turkey_historical,71.52598045404692,4165.75029139227,path,0
Turkey_historical,80.10407933072536,4165.75029139227,path,0
Turkey_historical,89.71094817142202,4165.75029139227,path,0
Turkey_historical,100.46996718591075,4165.75029139227,path,0
Turkey_historical,112.51931355189443,4165.75029139227,path,0
Turkey_historical,126.01373601289438,4165.75029139227,path,0
Turkey_historical,141.12654230336884,4165.75029139227,path,0
Turkey_historical,158.05182492539188,4165.75029139227,path,0
Turkey_historical,177.00695386235964,4165.75029139227,path,0
Turkey_historical,198.23536824343208,4165.75029139227,path,0
Turkey_historical,222.00970281182632,4165.75029139227,path,0
Turkey_historical,248.63528934992866,4165.75029139227,path,0
Turkey_historical,278.4540780297358,4165.75029139227,path,0
Turkey_historical,311.84902905019794,4165.75029139227,path,0
Turkey_historical,349.24903096289364,4165.75029139227,path,0
