label,x,y,plot_type,plot_num
Iceland_contemporary,0.0,41.31119166744781,path,0
Iceland_contemporary,0.02828562711972472,41.31119166744781,path,0
Iceland_contemporary,0.037001272694064294,41.31119166744781,path,0
Iceland_contemporary,0.04840246868791483,41.31119166744781,path,0
Iceland_contemporary,0.06331671330484806,96.04835000946086,path,0
Iceland_contemporary,0.08282648163210926,96.04835000946086,path,0
Iceland_contemporary,0.10834779162532521,169.35417647104907,path,0
Iceland_contemporary,0.14173297861699793,169.35417647104907,path,0
Iceland_contemporary,0.18540513771718567,295.2320367154757,path,0
Iceland_contemporary,0.24253399192872105,295.2320367154757,path,0
Iceland_contemporary,0.31726595047548484,295.2320367154757,path,0
Iceland_contemporary,0.41502505496505876,777.0004261379954,path,0
Iceland_contemporary,0.5429066560423713,777.0004261379954,path,0
Iceland_contemporary,0.7101923935650696,777.0004261379954,path,0
Iceland_contemporary,0.9290238575345791,777.0004261379954,path,0
Iceland_contemporary,1.2152838240576758,4060.179825058414,path,0
Iceland_contemporary,1.5897490263981437,4060.179825058414,path,0
Iceland_contemporary,2.0795981291806473,4060.179825058414,path,0
Iceland_contemporary,2.7203843544349207,4060.179825058414,path,0
Iceland_contemporary,3.558615932574457,4060.179825058414,path,0
Iceland_contemporary,4.655131667305626,4060.179825058414,path,0
Iceland_contemporary,6.0895166127900975,4060.179825058414,path,0
Iceland_contemporary,7.965878352676026,4060.179825058414,path,0
Iceland_contemporary,10.420403123025332,4060.179825058414,path,0
Iceland_contemporary,13.631240202140225,4060.179825058414,path,0
Iceland_contemporary,17.83143197578119,4060.179825058414,path,0
Iceland_contemporary,23.325828141227312,4060.179825058414,path,0
Iceland_contemporary,30.513211682217456,4060.179825058414,path,0
Iceland_contemporary,39.91524251686536,4060.179825058414,path,0
Iceland_contemporary,52.214319546987625,4060.179825058414,path,0
Iceland_contemporary,68.3031091343858,4060.179825058414,path,0
Iceland_contemporary,89.34933477827876,4060.179825058414,path,0
Iceland_contemporary,116.88053042525256,4060.179825058414,path,0
Iceland_contemporary,152.89490880249366,4060.179825058414,path,0
Iceland_contemporary,200.00639159207796,4060.179825058414,path,0
Iceland_contemporary,261.6343277287149,4060.179825058414,path,0
Iceland_contemporary,342.2516695649836,4060.179825058414,path,0
Iceland_contemporary,447.70961951703805,4060.179825058414,path,0
Iceland_contemporary,585.6623100271893,4060.179825058414,path,0
Iceland_contemporary,766.1223400926507,4060.179825058414,path,0
Iceland_contemporary,1002.1874891723706,4060.179825058414,path,0
Iceland_contemporary,1310.9913533289712,4060.179825058414,path,0
Iceland_contemporary,1714.9469007267933,4060.179825058414,path,0
Iceland_contemporary,2243.373203678506,4060.179825058414,path,0
Iceland_contemporary,2934.623415366329,42415.53991884739,path,0
Iceland_contemporary,3838.868439676044,42415.53991884739,path,0
Iceland_contemporary,5021.738332753386,42415.53991884739,path,0
Iceland_contemporary,6569.085729015723,42415.53991884739,path,0
Iceland_contemporary,8593.217020827446,42415.53991884739,path,0
Iceland_contemporary,11241.043550531189,42415.53991884739,path,0
Iceland_contemporary,14704.7444279222,42415.53991884739,path,0
Iceland_contemporary,19235.714879895753,42415.53991884739,path,0
Iceland_contemporary,25162.812502748606,42256.642116126386,path,0
Iceland_contemporary,32916.22572916363,42256.642116126386,path,0
Iceland_contemporary,43058.69688195238,42256.642116126386,path,0
Iceland_contemporary,56326.365982147654,42256.642116126386,path,0
Iceland_contemporary,73682.19975288279,42256.642116126386,path,0
Iceland_contemporary,96385.88369333865,42256.642116126386,path,0
Iceland_contemporary,126085.249985799,42256.642116126386,path,0
Iceland_contemporary,164935.8770684812,42256.642116126386,path,0
Iceland_contemporary,215757.5414048286,42256.642116126386,path,0
Iceland_contemporary,282238.8767104211,42256.642116126386,path,0
Iceland_contemporary,369205.0947933982,42256.642116126386,path,0
Iceland_contemporary,482968.1991728573,42256.642116126386,path,0
Iceland_contemporary,631785.1099611752,42256.642116126386,path,0
Iceland_contemporary,826456.9506900273,42256.642116126386,path,0
Iceland_contemporary,1081112.9932863284,42256.642116126386,path,0
Iceland_contemporary,1414236.1598830596,42256.642116126386,path,0
Iceland_contemporary,1850004.5123322918,42256.642116126386,path,0
Iceland_contemporary,2420046.0946585066,42256.642116126386,path,0
Iceland_contemporary,3165734.4948248104,42256.642116126386,path,0
Iceland_contemporary,4141191.7375639454,42256.642116126386,path,0
Iceland_contemporary,5417216.458077267,42256.642116126386,path,0
Iceland_contemporary,7086422.463241522,42256.642116126386,path,0
Iceland_contemporary,9269960.63682445,42256.642116126386,path,0
Iceland_contemporary,12126312.064235449,42256.642116126386,path,0
Iceland_contemporary,15862790.58134116,42256.642116126386,path,0
Iceland_contemporary,20750589.60173237,42256.642116126386,path,0
Iceland_contemporary,27144465.32037104,42256.642116126386,path,0
Iceland_contemporary,35508484.899499536,42256.642116126386,path,0
Iceland_contemporary,46449708.43878652,42256.642116126386,path,0
Iceland_contemporary,60762249.365325466,42256.642116126386,path,0
Iceland_contemporary,79484911.14426537,42256.642116126386,path,0
Iceland_contemporary,103976583.57949303,42256.642116126386,path,0
Iceland_contemporary,136014870.96388727,42256.642116126386,path,0
Iceland_contemporary,177925110.5050889,42256.642116126386,path,0
Iceland_contemporary,232749145.1773188,42256.642116126386,path,0
Iceland_contemporary,304466100.52392375,42256.642116126386,path,0
Iceland_contemporary,398281189.379328,42256.642116126386,path,0
Iceland_contemporary,521003505.94186145,42256.642116126386,path,0
Iceland_contemporary,681540229.4713547,42256.642116126386,path,0
Iceland_contemporary,891543106.889764,42256.642116126386,path,0
Iceland_contemporary,1166254135.9578846,42256.642116126386,path,0
Iceland_contemporary,1525611828.6684809,42256.642116126386,path,0
Iceland_contemporary,1995698347.3945308,42256.642116126386,path,0
Iceland_contemporary,2610632546.857852,42256.642116126386,path,0
Iceland_contemporary,3415046318.804312,42256.642116126386,path,0
Iceland_contemporary,4467323972.351387,42256.642116126386,path,0
Iceland_contemporary,5843839764.062932,42256.642116126386,path,0
Iceland_contemporary,7644501137.460134,42256.642116126386,path,0
Iceland_contemporary,9999999999.999992,42256.642116126386,path,0
Greenland_contemporary,0.0,134.16189930502037,path,1
Greenland_contemporary,0.02828562711972472,134.16189930502037,path,1
Greenland_contemporary,0.037001272694064294,134.16189930502037,path,1
Greenland_contemporary,0.04840246868791483,134.16189930502037,path,1
Greenland_contemporary,0.06331671330484806,134.16189930502037,path,1
Greenland_contemporary,0.08282648163210926,134.16189930502037,path,1
Greenland_contemporary,0.10834779162532521,134.16189930502037,path,1
Greenland_contemporary,0.14173297861699793,404.64454036590723,path,1
Greenland_contemporary,0.18540513771718567,404.64454036590723,path,1
Greenland_contemporary,0.24253399192872105,404.64454036590723,path,1
Greenland_contemporary,0.31726595047548484,1088.790129571404,path,1
Greenland_contemporary,0.41502505496505876,1088.790129571404,path,1
Greenland_contemporary,0.5429066560423713,1088.790129571404,path,1
Greenland_contemporary,0.7101923935650696,2632.2220746042567,path,1
Greenland_contemporary,0.9290238575345791,2632.2220746042567,path,1
Greenland_contemporary,1.2152838240576758,2632.2220746042567,path,1
Greenland_contemporary,1.5897490263981437,2632.2220746042567,path,1
Greenland_contemporary,2.0795981291806473,2632.2220746042567,path,1
Greenland_contemporary,2.7203843544349207,2632.2220746042567,path,1
Greenland_contemporary,3.558615932574457,2632.2220746042567,path,1
Greenland_contemporary,4.655131667305626,2632.2220746042567,path,1
Greenland_contemporary,6.0895166127900975,2632.2220746042567,path,1
Greenland_contemporary,7.965878352676026,2632.2220746042567,path,1
Greenland_contemporary,10.420403123025332,2632.2220746042567,path,1
Greenland_contemporary,13.631240202140225,2632.2220746042567,path,1
Greenland_contemporary,17.83143197578119,2632.2220746042567,path,1
Greenland_contemporary,23.325828141227312,2632.2220746042567,path,1
Greenland_contemporary,30.513211682217456,2632.2220746042567,path,1
Greenland_contemporary,39.91524251686536,2632.2220746042567,path,1
Greenland_contemporary,52.214319546987625,2632.2220746042567,path,1
Greenland_contemporary,68.3031091343858,2632.2220746042567,path,1
Greenland_contemporary,89.34933477827876,2632.2220746042567,path,1
Greenland_contemporary,116.88053042525256,2632.2220746042567,path,1
Greenland_contemporary,152.89490880249366,2632.2220746042567,path,1
Greenland_contemporary,200.00639159207796,2632.2220746042567,path,1
Greenland_contemporary,261.6343277287149,2632.2220746042567,path,1
Greenland_contemporary,342.2516695649836,2632.2220746042567,path,1
Greenland_contemporary,447.70961951703805,2632.2220746042567,path,1
Greenland_contemporary,585.6623100271893,2632.2220746042567,path,1
Greenland_contemporary,766.1223400926507,2632.2220746042567,path,1
Greenland_contemporary,1002.1811404636962,2632.2220746042567,path,1
