label,x,y,plot_type,plot_num
Greenland_all,0.0,191.8170546131147,path,0
Greenland_all,0.07774834395681746,191.8170546131147,path,0
Greenland_all,0.09172808942854263,191.8170546131147,path,0
Greenland_all,0.10822149980305683,191.8170546131147,path,0
Greenland_all,0.12768055120941682,191.8170546131147,path,0
Greenland_all,0.1506384885333115,247.3491373425851,path,0
Greenland_all,0.17772443815959194,247.3491373425851,path,0
Greenland_all,0.20968064819740836,247.3491373425851,path,0
Greenland_all,0.24738282862936917,247.3491373425851,path,0
Greenland_all,0.2918641487747191,314.92138286827435,path,0
Greenland_all,0.3443435496794959,314.92138286827435,path,0
Greenland_all,0.40625914729046725,314.92138286827435,path,0
Greenland_all,0.47930764177461016,314.92138286827435,path,0
Greenland_all,0.5654908129349296,314.92138286827435,path,0
Greenland_all,0.6671703758568106,476.1408766137406,path,0
Greenland_all,0.7871327000181292,476.1408766137406,path,0
Greenland_all,0.9286651653891855,476.1408766137406,path,0
Greenland_all,1.095646247942003,476.1408766137406,path,0
Greenland_all,1.2926518032215737,476.1408766137406,path,0
Greenland_all,1.5250804605141461,476.1408766137406,path,0
Greenland_all,1.7993015638437648,476.1408766137406,path,0
Greenland_all,2.1228297138887826,476.1408766137406,path,0
Greenland_all,2.5045306938667373,476.1408766137406,path,0
Greenland_all,2.954864422464562,476.1408766137406,path,0
Greenland_all,3.4861715915594296,476.1408766137406,path,0
Greenland_all,4.113011843588829,476.1408766137406,path,0
Greenland_all,4.852562755792158,476.1408766137406,path,0
Greenland_all,5.725090564863244,476.1408766137406,path,0
Greenland_all,6.754505531487049,476.1408766137406,path,0
Greenland_all,7.9690171636575595,476.1408766137406,path,0
Greenland_all,9.401907254147678,476.1408766137406,path,0
Greenland_all,11.092441916014595,476.1408766137406,path,0
Greenland_all,13.086947609047828,476.1408766137406,path,0
Greenland_all,15.440080643983016,476.1408766137406,path,0
Greenland_all,18.2163249532596,476.1408766137406,path,0
Greenland_all,21.49175917238901,476.1408766137406,path,0
Greenland_all,25.35614145603594,476.1408766137406,path,0
Greenland_all,29.91536915993813,476.1408766137406,path,0
Greenland_all,35.2943807924034,476.1408766137406,path,0
Greenland_all,41.64057975882752,476.1408766137406,path,0
Greenland_all,49.12787372160054,476.1408766137406,path,0
Greenland_all,57.96144026774436,476.1408766137406,path,0
Greenland_all,68.38334947995489,476.1408766137406,path,0
