label,x,y,plot_type,plot_num
Mainland,0.0,136.68351075052624,path,0
Mainland,0.36946441603867375,136.68351075052624,path,0
Mainland,0.4145719071874768,136.68351075052624,path,0
Mainland,0.46518652072591216,136.68351075052624,path,0
Mainland,0.521980614975005,136.68351075052624,path,0
Mainland,0.5857086357199507,136.68351075052624,path,0
Mainland,0.6572171381754325,136.68351075052624,path,0
Mainland,0.7374560325213141,136.68351075052624,path,0
Mainland,0.8274912023930037,136.68351075052624,path,0
Mainland,0.9285186639489974,136.68351075052624,path,0
Mainland,1.041880453602897,136.68351075052624,path,0
Mainland,1.1690824554706065,136.68351075052624,path,0
Mainland,1.3118144053502974,136.68351075052624,path,0
Mainland,1.4719723369656004,136.68351075052624,path,0
Mainland,1.6516837686451495,136.68351075052624,path,0
Mainland,1.8533359650152164,136.68351075052624,path,0
Mainland,2.0796076491303377,136.68351075052624,path,0
Mainland,2.333504586301983,136.68351075052624,path,0
Mainland,2.618399512316427,136.68351075052624,path,0
Mainland,2.938076936443459,136.68351075052624,path,0
Mainland,3.2967834143935657,136.68351075052624,path,0
Mainland,3.6992839590433437,136.68351075052624,path,0
Mainland,4.150925338282388,136.68351075052624,path,0
Mainland,4.657707100822448,136.68351075052624,path,0
Mainland,5.226361273466977,136.68351075052624,path,0
Mainland,5.864441788529838,136.68351075052624,path,0
Mainland,6.580424829346109,136.68351075052624,path,0
Mainland,7.38382142685233,136.68351075052624,path,0
Mainland,8.285303802955408,136.68351075052624,path,0
Mainland,9.296847139020096,136.68351075052624,path,0
Mainland,10.431888652710082,136.68351075052624,path,0
Mainland,11.70550609634005,136.68351075052624,path,0
Mainland,13.134618047888976,136.68351075052624,path,0
Mainland,14.738208655315818,136.68351075052624,path,0
Mainland,16.537579819653555,136.68351075052624,path,0
Mainland,18.556634166850973,136.68351075052624,path,0
Mainland,20.822192567325406,136.68351075052624,path,0
Mainland,23.36435042111717,136.68351075052624,path,0
Mainland,26.216877441494002,136.68351075052624,path,0
Mainland,29.417666247682167,136.68351075052624,path,0
Mainland,33.00923572577465,136.68351075052624,path,0
Mainland,37.03929584440123,136.68351075052624,path,0
Mainland,41.561381428102806,136.68351075052624,path,0
Mainland,46.63556330737731,136.68351075052624,path,0
Mainland,52.329246292227324,17550.073926075744,path,0
Mainland,58.718064569392816,17550.073926075744,path,0
Mainland,65.88688641761509,17550.073926075744,path,0
Mainland,73.93094158744677,17550.073926075744,path,0
Mainland,82.95708632158363,17550.073926075744,path,0
Mainland,93.08522282009176,17550.073926075744,path,0
Mainland,104.44989200653404,17550.073926075744,path,0
Mainland,117.20206075310418,17550.073926075744,path,0
Mainland,131.51112730604845,17550.073926075744,path,0
Mainland,147.5671715512018,17550.073926075744,path,0
Mainland,165.58348001188696,17550.073926075744,path,0
Mainland,185.79937912094294,17550.073926075744,path,0
Mainland,208.48341440371766,17550.073926075744,path,0
Mainland,233.9369178039029,17550.073926075744,path,0
Mainland,262.4980105401332,17550.073926075744,path,0
Mainland,294.5460946668005,17550.073926075744,path,0
Mainland,330.50689300443076,17550.073926075744,path,0
Mainland,370.8581043894402,17550.073926075744,path,0
Mainland,416.13574936691344,17550.073926075744,path,0
Mainland,466.94129062180804,17550.073926075744,path,0
Mainland,523.9496227355268,17550.073926075744,path,0
Mainland,587.918037402793,17550.073926075744,path,0
Mainland,659.6962832016845,17550.073926075744,path,0
Mainland,740.2378535495671,17550.073926075744,path,0
Mainland,830.6126527927521,17550.073926075744,path,0
Mainland,932.0212086846706,17550.073926075744,path,0
Mainland,1045.810620049362,17550.073926075744,path,0
Mainland,1173.4924514771071,17550.073926075744,path,0
Mainland,1316.7628127631315,17550.073926075744,path,0
Mainland,1477.524889822179,17550.073926075744,path,0
Mainland,1657.9142263768886,17550.073926075744,path,0
Mainland,1860.327092258787,17550.073926075744,path,0
Mainland,2087.4523151629523,17550.073926075744,path,0
Mainland,2342.306998705478,17550.073926075744,path,0
Mainland,2628.27660125802,17550.073926075744,path,0
Mainland,2949.1599079617467,17550.073926075744,path,0
Mainland,3309.2194933234514,25631.075011943416,path,0
Mainland,3713.238344732697,25631.075011943416,path,0
Mainland,4166.583399079943,25631.075011943416,path,0
Mainland,4675.276836488192,25631.075011943416,path,0
