label,x,y,plot_type,plot_num
Mainland,0.0,722.6064886225613,path,0
Mainland,119.75713685728769,722.6064886225613,path,0
Mainland,126.77984626592314,722.6064886225613,path,0
Mainland,134.21437620344204,722.6064886225613,path,0
Mainland,142.0848763445841,722.6064886225613,path,0
Mainland,150.41691253144603,722.6064886225613,path,0
Mainland,159.23754981932052,722.6064886225613,path,0
Mainland,168.57544039244627,722.6064886225613,path,0
Mainland,178.4609166352499,722.6064886225613,path,0
Mainland,188.92608966140185,722.6064886225613,path,0
Mainland,200.00495362074085,722.6064886225613,path,0
Mainland,211.73349612288735,722.6064886225613,path,0
Mainland,224.14981513623692,722.6064886225613,path,0
Mainland,237.29424274205905,722.6064886225613,path,0
Mainland,251.2094761456896,14141.387219986003,path,0
Mainland,265.94071637038735,14141.387219986003,path,0
Mainland,281.535815084372,14141.387219986003,path,0
Mainland,298.0454300379843,14141.387219986003,path,0
Mainland,315.5231896158775,14141.387219986003,path,0
Mainland,334.02586703875755,14141.387219986003,path,0
Mainland,353.6135647805304,14141.387219986003,path,0
Mainland,374.3499097999064,14141.387219986003,path,0
Mainland,396.3022602206292,14141.387219986003,path,0
Mainland,419.5419241316952,14141.387219986003,path,0
Mainland,444.1443912182934,14141.387219986003,path,0
Mainland,470.18957797587547,14141.387219986003,path,0
Mainland,497.76208730388663,14141.387219986003,path,0
Mainland,526.951483322403,14141.387219986003,path,0
Mainland,557.8525823043584,14141.387219986003,path,0
Mainland,590.5657606684085,14141.387219986003,path,0
Mainland,625.1972810328803,14141.387219986003,path,0
Mainland,661.8596373899384,14141.387219986003,path,0
Mainland,700.6719205212005,14141.387219986003,path,0
Mainland,741.7602048417807,14141.387219986003,path,0
Mainland,785.2579579293599,14141.387219986003,path,0
Mainland,831.306474068553,14141.387219986003,path,0
Mainland,880.055333218867,14141.387219986003,path,0
Mainland,931.6628868971164,14141.387219986003,path,0
Mainland,986.2967725525971,14141.387219986003,path,0
Mainland,1044.134458105868,14141.387219986003,path,0
Mainland,1105.3638184199738,14141.387219986003,path,0
Mainland,1170.183745576664,14141.387219986003,path,0
Mainland,1238.8047949399813,14141.387219986003,path,0
Mainland,1311.449869105833,14141.387219986003,path,0
Mainland,1388.3549419592237,14141.387219986003,path,0
Mainland,1469.769825191122,14141.387219986003,path,0
Mainland,1555.958979764836,14141.387219986003,path,0
Mainland,1647.2023749678021,14141.387219986003,path,0
Mainland,1743.796397839259,14141.387219986003,path,0
Mainland,1846.0548159278937,14141.387219986003,path,0
Mainland,1954.30979650682,14141.387219986003,path,0
Mainland,2068.9129855566066,14141.387219986003,path,0
Mainland,2190.23665002122,14141.387219986003,path,0
Mainland,2318.67488704731,14141.387219986003,path,0
Mainland,2454.644904134796,14141.387219986003,path,0
Mainland,2598.588374357109,14141.387219986003,path,0
