label,x,y,plot_type,plot_num
Mainland,0.0,715.7218709345283,path,0
Mainland,1085.104624861695,715.7218709345283,path,0
Mainland,1149.9263200131065,715.7218709345283,path,0
Mainland,1218.6203165684838,715.7218709345283,path,0
Mainland,1291.4179370523032,715.7218709345283,path,0
Mainland,1368.564322673265,715.7218709345283,path,0
Mainland,1450.3192588212257,715.7218709345283,path,0
Mainland,1536.9580498774442,715.7218709345283,path,0
Mainland,1628.7724462840235,715.7218709345283,path,0
Mainland,1726.071626994362,715.7218709345283,path,0
Mainland,1829.183240612992,715.7218709345283,path,0
Mainland,1938.454508730755,715.7218709345283,path,0
Mainland,2054.2533951707055,715.7218709345283,path,0
Mainland,2176.9698450821393,715.7218709345283,path,0
Mainland,2307.0170980552953,715.7218709345283,path,0
Mainland,2444.8330796785376,13993.547074698634,path,0
Mainland,2590.88187622404,13993.547074698634,path,0
Mainland,2745.6552974278384,13993.547074698634,path,0
Mainland,2909.6745326268506,13993.547074698634,path,0
Mainland,3083.4919058297373,13993.547074698634,path,0
Mainland,3267.692735631762,13993.547074698634,path,0
Mainland,3462.8973062367404,13993.547074698634,path,0
Mainland,3669.762956223379,13993.547074698634,path,0
Mainland,3888.986292089794,13993.547074698634,path,0
Mainland,4121.305534030164,13993.547074698634,path,0
Mainland,4367.5030018428,13993.547074698634,path,0
Mainland,4628.407749340687,13993.547074698634,path,0
Mainland,4904.898356135796,13993.547074698634,path,0
Mainland,5197.905886198269,13993.547074698634,path,0
Mainland,5508.417023153213,13993.547074698634,path,0
Mainland,5837.477392873039,13993.547074698634,path,0
Mainland,6186.195084553967,13993.547074698634,path,0
Mainland,6555.744382133663,13993.547074698634,path,0
Mainland,6947.369718615306,13993.547074698634,path,0
Mainland,7362.389866614053,13993.547074698634,path,0
Mainland,7802.202379237269,13993.547074698634,path,0
Mainland,8268.288296252875,13993.547074698634,path,0
Mainland,8762.21713139354,13993.547074698634,path,0
Mainland,9285.652157591181,13993.547074698634,path,0
Mainland,9840.356007939383,13993.547074698634,path,0
Mainland,10428.196611244624,13993.547074698634,path,0
Mainland,11051.15348215395,13993.547074698634,path,0
Mainland,11711.324387040604,13993.547074698634,path,0
Mainland,12410.93240809461,13993.547074698634,path,0
