label,x,y,plot_type,plot_num
Greenland_contemporary,0.0,527.316804148555,path,0
Greenland_contemporary,0.7169259122528819,527.316804148555,path,0
Greenland_contemporary,0.8160450658877052,527.316804148555,path,0
Greenland_contemporary,0.9288680157577778,527.316804148555,path,0
Greenland_contemporary,1.057289390947094,527.316804148555,path,0
Greenland_contemporary,1.2034657639678927,527.316804148555,path,0
Greenland_contemporary,1.3698518659545476,527.316804148555,path,0
Greenland_contemporary,1.5592418088174371,632.0560447039694,path,0
Greenland_contemporary,1.7748160065980028,632.0560447039694,path,0
Greenland_contemporary,2.0201945839725073,632.0560447039694,path,0
Greenland_contemporary,2.2994981687903224,632.0560447039694,path,0
Greenland_contemporary,2.6174170895322004,632.0560447039694,path,0
Greenland_contemporary,2.979290139717396,747.4637665326735,path,0
Greenland_contemporary,3.3911942319455473,747.4637665326735,path,0
Greenland_contemporary,3.8600464471283806,747.4637665326735,path,0
Greenland_contemporary,4.39372019261788,747.4637665326735,path,0
Greenland_contemporary,5.001177419867479,747.4637665326735,path,0
Greenland_contemporary,5.69261912194952,1060.2199036216675,path,0
Greenland_contemporary,6.47965663822501,1060.2199036216675,path,0
Greenland_contemporary,7.37550664287456,1060.2199036216675,path,0
Greenland_contemporary,8.395213091721507,1060.2199036216675,path,0
Greenland_contemporary,9.55589985448692,1060.2199036216675,path,0
Greenland_contemporary,10.877058274914855,1060.2199036216675,path,0
Greenland_contemporary,12.380874487748189,1060.2199036216675,path,0
Greenland_contemporary,14.092601989169161,1060.2199036216675,path,0
Greenland_contemporary,16.040985717258156,1060.2199036216675,path,0
Greenland_contemporary,18.25874476402855,1060.2199036216675,path,0
Greenland_contemporary,20.78312182519188,1060.2199036216675,path,0
Greenland_contemporary,23.656508614531162,1060.2199036216675,path,0
Greenland_contemporary,26.927157745427895,1060.2199036216675,path,0
Greenland_contemporary,30.649993034127505,1060.2199036216675,path,0
Greenland_contemporary,34.887531832117524,1060.2199036216675,path,0
Greenland_contemporary,39.71093487629107,1060.2199036216675,path,0
Greenland_contemporary,45.20120128696754,1060.2199036216675,path,0
Greenland_contemporary,51.45052878130027,1060.2199036216675,path,0
Greenland_contemporary,58.563861944054985,1060.2199036216675,path,0
Greenland_contemporary,66.66065455577723,1060.2199036216675,path,0
Greenland_contemporary,75.87687557302148,1060.2199036216675,path,0
Greenland_contemporary,86.36729244694786,1060.2199036216675,path,0
Greenland_contemporary,98.30807012392098,1060.2199036216675,path,0
Greenland_contemporary,111.89972937297158,1060.2199036216675,path,0
Greenland_contemporary,127.37051411913993,1060.2199036216675,path,0
Greenland_contemporary,144.98022433012807,1060.2199036216675,path,0
Greenland_contemporary,165.02457882169827,1060.2199036216675,path,0
Greenland_contemporary,187.84018124615113,1060.2199036216675,path,0
Greenland_contemporary,213.81017265742977,1060.2199036216675,path,0
Greenland_contemporary,243.37066557604052,1060.2199036216675,path,0
Greenland_contemporary,277.01806760066165,1060.2199036216675,path,0
Greenland_contemporary,315.31741755140894,1060.2199036216675,path,0
Greenland_contemporary,358.91187413312275,1060.2199036216675,path,0
Greenland_contemporary,408.53351646122877,1060.2199036216675,path,0
Greenland_contemporary,465.01563782276196,1060.2199036216675,path,0
Greenland_contemporary,529.3067391209553,1060.2199036216675,path,0
Greenland_contemporary,602.4864569944696,1060.2199036216675,path,0
Greenland_contemporary,685.7836940912239,1060.2199036216675,path,0
Greenland_contemporary,780.5972559574436,1060.2199036216675,path,0
Greenland_contemporary,888.5193410959656,1060.2199036216675,path,0
Greenland_contemporary,1011.3622786609538,1060.2199036216675,path,0
Greenland_contemporary,1151.188962793554,1060.2199036216675,path,0
Greenland_contemporary,1310.347494680458,1060.2199036216675,path,0
Greenland_contemporary,1491.5106140774112,1060.2199036216675,path,0
Greenland_contemporary,1697.720582468905,1060.2199036216675,path,0
Greenland_contemporary,1932.4402715842577,1060.2199036216675,path,0
Greenland_contemporary,2199.6113151965255,1060.2199036216675,path,0
