label,x,y,plot_type,plot_num
Greenland_historical,0.0,663.3890941170554,path,0
Greenland_historical,0.6857070569185928,663.3890941170554,path,0
Greenland_historical,0.7755539489544845,663.3890941170554,path,0
Greenland_historical,0.8771733084413949,663.3890941170554,path,0
Greenland_historical,0.9921076594082049,663.3890941170554,path,0
Greenland_historical,1.1221016398747221,663.3890941170554,path,0
Greenland_historical,1.2691284844636794,731.4088262139527,path,0
Greenland_historical,1.4354199769790004,731.4088262139527,path,0
Greenland_historical,1.6235003276134925,731.4088262139527,path,0
Greenland_historical,1.83622448902261,731.4088262139527,path,0
Greenland_historical,2.0768214928805726,731.4088262139527,path,0
Greenland_historical,2.3489434647429817,731.4088262139527,path,0
Greenland_historical,2.6567210612337693,805.7879411479144,path,0
Greenland_historical,3.004826171061286,805.7879411479144,path,0
Greenland_historical,3.3985428316293746,805.7879411479144,path,0
Greenland_historical,3.843847437717166,805.7879411479144,path,0
Greenland_historical,4.347499459749679,805.7879411479144,path,0
Greenland_historical,4.917144048710939,805.7879411479144,path,0
Greenland_historical,5.561428085183821,1039.607735239117,path,0
Greenland_historical,6.290131434074991,1039.607735239117,path,0
Greenland_historical,7.114315397396793,1039.607735239117,path,0
Greenland_historical,8.046490618535108,1039.607735239117,path,0
Greenland_historical,9.10080698669399,1039.607735239117,path,0
Greenland_historical,10.293268424158907,1039.607735239117,path,0
Greenland_historical,11.641975816726479,1039.607735239117,path,0
Greenland_historical,13.167401774846736,1039.607735239117,path,0
Greenland_historical,14.892701396195529,1039.607735239117,path,0
Greenland_historical,16.844063746875854,1039.607735239117,path,0
Greenland_historical,19.05110939653278,1039.607735239117,path,0
Greenland_historical,21.547340041738785,1039.607735239117,path,0
Greenland_historical,24.370647042676634,1039.607735239117,path,0
Greenland_historical,27.563886592416466,1039.607735239117,path,0
Greenland_historical,31.175530249530553,1039.607735239117,path,0
Greenland_historical,35.260400708758944,1039.607735239117,path,0
Greenland_historical,39.880503978307544,1039.607735239117,path,0
Greenland_historical,45.10597059575448,1039.607735239117,path,0
Greenland_historical,51.01612016968832,1039.607735239117,path,0
Greenland_historical,57.70066540621225,1039.607735239117,path,0
Greenland_historical,65.26107389675298,1039.607735239117,path,0
Greenland_historical,73.81210833833664,1039.607735239117,path,0
Greenland_historical,83.48356856599965,1039.607735239117,path,0
Greenland_historical,94.42226184039416,1039.607735239117,path,0
Greenland_historical,106.79423129843296,1039.607735239117,path,0
Greenland_historical,120.7872763935856,1039.607735239117,path,0
Greenland_historical,136.6138035846747,1039.607735239117,path,0
Greenland_historical,154.5140505450059,1039.607735239117,path,0
Greenland_historical,174.7597328334902,1039.607735239117,path,0
Greenland_historical,197.65816838215022,1039.607735239117,path,0
Greenland_historical,223.55694240738435,1039.607735239117,path,0
Greenland_historical,252.84918355568382,1039.607735239117,path,0
Greenland_historical,285.97953137269303,1039.607735239117,path,0
Greenland_historical,323.45088567839537,1039.607735239117,path,0
Greenland_historical,365.83204030009875,1039.607735239117,path,0
Greenland_historical,413.7663170389407,1039.607735239117,path,0
Greenland_historical,467.98133092861025,1039.607735239117,path,0
Greenland_historical,529.3000350173552,1039.607735239117,path,0
Greenland_historical,598.6532123267779,1039.607735239117,path,0
Greenland_historical,677.093604608243,1039.607735239117,path,0
Greenland_historical,765.8118923633759,1039.607735239117,path,0
Greenland_historical,866.1547686962684,1039.607735239117,path,0
Greenland_historical,979.6453813481734,1039.607735239117,path,0
Greenland_historical,1108.0064532131491,1039.607735239117,path,0
Greenland_historical,1253.1864322909069,1039.607735239117,path,0
Greenland_historical,1417.3890680182676,1039.607735239117,path,0
Greenland_historical,1603.1068629311005,1039.607735239117,path,0
Greenland_historical,1813.1589074339267,1039.607735239117,path,0
Greenland_historical,2050.733671987459,1039.607735239117,path,0
Greenland_historical,2319.4374062751135,1039.607735239117,path,0
Greenland_historical,2623.3488800203045,1039.607735239117,path,0
Greenland_historical,2967.081296388949,1039.607735239117,path,0
Greenland_historical,3355.8523177874026,1039.607735239117,path,0
Greenland_historical,3795.563267007566,1039.607735239117,path,0
Greenland_historical,4292.888705947465,1039.607735239117,path,0
Greenland_historical,4855.377751661264,1039.607735239117,path,0
Greenland_historical,5491.568667658745,1039.607735239117,path,0
Greenland_historical,6211.118469884847,1039.607735239117,path,0
Greenland_historical,7024.949514724333,2083.08045769686,path,0
Greenland_historical,7945.415294154046,2083.08045769686,path,0
Greenland_historical,8986.487954718676,2083.08045769686,path,0
Greenland_historical,10163.970386761506,2083.08045769686,path,0
Greenland_historical,11495.736103303892,2083.08045769686,path,0
Greenland_historical,13002.000549798058,2083.08045769686,path,0
Greenland_historical,14705.627963081337,2083.08045769686,path,0
Greenland_historical,16632.47843747538,2083.08045769686,path,0
Greenland_historical,18811.800466297027,2083.08045769686,path,0
Greenland_historical,21276.674917336484,2083.08045769686,path,0
Greenland_historical,24064.517181598967,9511.665286655423,path,0
Greenland_historical,27217.645117640663,9511.665286655423,path,0
